Tweet,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
i had to be told thats what i was feeling its mostly just uncomfortable tummy gets tight and its hard to breathe normally because it feels like my organs are being compressed,0,0,0,1,0,0,0,0
i stood among the barnyard citizens i began to feel anxious my time painting so precious i thought i shouldnt  g i've any of it up just to go take a few reference pictures,0,0,0,1,0,0,0,0
i also feel a bit intimidated by this second letter,0,0,0,1,0,0,0,0
i must be feeling a little hesitant about going there again,0,0,0,1,0,0,0,0
i feel truly in that place too which are like freeze at ranu kumbolo or frightened at the mystic arco podo,0,0,0,1,0,0,0,0
i absolutely love it and love that sometimes feeling helpless makes you realize how much god is in control and how good he is,0,0,0,1,0,0,0,0
i didn't cry but i was starting to feel neurotic so my sister who was amazingly chill that morning brought me an ativan,0,0,0,1,0,0,0,0
i bought the rowan studio crochet book thinking i'd make katelyn and bought some lovely mustard coloured yarn but i still feel a bit anxious about attempting it,0,0,0,1,0,0,0,0
i constantly feel like i'm going through them which really confuses me because i feel so indecis i've about even the's mallest of things,0,0,0,1,0,0,0,0
i was feeling unsure about it before but now i'm feeling more confident,0,0,0,1,0,0,0,0
i feel kind of shaken,0,0,0,1,0,0,0,0
i feel terrified and threatened to be around these people even in a work environment,0,0,0,1,0,0,0,0
i feel so restless and my busyness is starting to detract from my spiritual growth,0,0,0,1,0,0,0,0
i am one week away and feeling unsure and not quite ready and needing to work a little harder for this race,0,0,0,1,0,0,0,0
i have been living a fairly monotonous life post college of work sleep work sleep but i feel like my world has been shaken or stirred by my visit to israel,0,0,0,1,0,0,0,0
i can't  hold it back and i feel like a wimpy emo kid,0,0,0,1,0,0,0,0
i feel as if i am the only one who can't  get his act together and i am scared,0,0,0,1,0,0,0,0
im already feeling restless,0,0,0,1,0,0,0,0
i had enough insight widely and feeling insecure i turned into a sense of pride and happy,0,0,0,1,0,0,0,0
i feel frightened for the future of the human race,0,0,0,1,0,0,0,0
i feel tortured on the inside but i can't  explain what is torturing me,0,0,0,1,0,0,0,0
i am often left feeling helpless,0,0,0,1,0,0,0,0
i feel that i had an opportunity a while back but was too hesitant to make a move out of fear that i d be disrespecting her,0,0,0,1,0,0,0,0
i must admit i'm feeling pretty anxious about that,0,0,0,1,0,0,0,0
i hate this feeling of being afraid of being judged,0,0,0,1,0,0,0,0
i am so sick of crying and feeling extremely insecure and sensitive,0,0,0,1,0,0,0,0
i feel assaulted by advertising,0,0,0,1,0,0,0,0
im feeling apprehens i've or resistant to something new or different once i get over myself i can usually settle down and resign myself to a level of faith that allows me to accept what appears to be my fate,0,0,0,1,0,0,0,0
i feel scared like maybe never before,0,0,0,1,0,0,0,0
i no longer feel pressured by the media to hate my body,0,0,0,1,0,0,0,0
i am confident in who i am and what my abilities are and what they re not and so i don't  feel intimidated or threatened by the man,0,0,0,1,0,0,0,0
im really fed up with not being able to be out as much as i'd like or feeling terrified about going anywhere that requires standing and walking or sitting on wrong chairs for too long,0,0,0,1,0,0,0,0
i sometimes feel a bit helpless when not being able to offer a reasonable explanation thats all i can give,0,0,0,1,0,0,0,0
i am feeling uncertain of anything i'm doing,0,0,0,1,0,0,0,0
i encounter such violations i feel unprotected and the idea that its dangerous out there sets in hard,0,0,0,1,0,0,0,0
i feel so extremely shy because every single word is super heartfelt here,0,0,0,1,0,0,0,0
i did finally make it to black rock city feeling reluctant all of the way there,0,0,0,1,0,0,0,0
i feel utterly terrified and hopeless unsure of my future and the lives of others burnt out and defeated fighting in a system that often feels strongly pitted against us,0,0,0,1,0,0,0,0
i took my car and my camera to a scrapyard and despite feeling very intimidated by my surrounds i asked if i could take a few pics and when i got the ok i did just that,0,0,0,1,0,0,0,0
i feel terrified geography teacher dey said today,0,0,0,1,0,0,0,0
i am a horrible person and i feel really shaky and frightened right now so if people could tell me a story or something that would be really great,0,0,0,1,0,0,0,0
i still have days when i feel confused as to why god has not answered the way i want when it makes perfect sense to me to continue on the path i am on,0,0,0,1,0,0,0,0
i can't  hear it and like i can feel it in this weird part of my ears but can't  like process it,0,0,0,1,0,0,0,0
i keep looking at them and they make me feel kinda strange but a good strange you know,0,0,0,1,0,0,0,0
i feel for him remembering how petrified i was on my intern term,0,0,0,1,0,0,0,0
i feel like when i put my toepick in the ice while i'm going backwards that i'm going to go flying so i'm always hesitant to do it,0,0,0,1,0,0,0,0
i feel a bit skeptical at his news because valeros license to fight in the us has been revoked,0,0,0,1,0,0,0,0
i think we are both feeling a little apprehens i've about the full timeness of these changes,0,0,0,1,0,0,0,0
i also feel uncertain as to what lays in wait for my future,0,0,0,1,0,0,0,0
 i've felt and still feel a little bit agitated nowadays,0,0,0,1,0,0,0,0
im feeling somewhat hesitant on that front,0,0,0,1,0,0,0,0
i feel so inhibited on the van,0,0,0,1,0,0,0,0
i was feeling a little nervous for her though,0,0,0,1,0,0,0,0
i woke up too early in the morning feeling very paranoid uncomfortable and it took me a bit of time to settle down after a dream like that,0,0,0,1,0,0,0,0
i feel so reluctant to work tomorrow,0,0,0,1,0,0,0,0
i feel shaky but not really sweaty or cold,0,0,0,1,0,0,0,0
i tell tom and matthew my year old i'm going outside to try the new pedals but still find myself feeling extremely fearful and anxious residual from the out of falls i have taken,0,0,0,1,0,0,0,0
i feel like there are too many petrified trees in the world,0,0,0,1,0,0,0,0
i also feel shy to return to his spring cabbage is current occasion finally he put forth his hand and opened her palm wow my eyes deliberately with the heart shape it is called tv climax you know,0,0,0,1,0,0,0,0
i started talking about israel and told a few jokes about that and people were not feeling uncomfortable about it,0,0,0,1,0,0,0,0
i feel very distressed right now,0,0,0,1,0,0,0,0
i honestly don't know how i feel nay i feel reluctant i don't know if my interest in him is out of want for attention or a genuine interest,0,0,0,1,0,0,0,0
i do not feel shy when i order drinks in a bar,0,0,0,1,0,0,0,0
i feel reluctant to let go sometimes i also feel reluctant to do new things,0,0,0,1,0,0,0,0
i told him my whole sexual history and he admitted to feeling slightly pressured about sex partly wanting to get it over with and partly worrying that if he's ays no ill go and look for it somewhere else,0,0,0,1,0,0,0,0
i feel like i've been attacked and assaulted as if adrian were deliberately trying to kill me,0,0,0,1,0,0,0,0
i feel very insecure remind those words from you that hurt me,0,0,0,1,0,0,0,0
i always feel uncomfortable talking to him because i have no idea what to say really,0,0,0,1,0,0,0,0
i needed to stay with the reality how it really was because it was too precious and it felt like he was always present but at the's ame time it was that feeling of being scared,0,0,0,1,0,0,0,0
i still feel apprehens i've but i know that i am learning useful skills that will help me when i graduate,0,0,0,1,0,0,0,0
i will feel reluctant to come back here at that moment sure i will homesick jek,0,0,0,1,0,0,0,0
i withstood it i learned to fight back and now i can enjoy my sisters as people with independent choices and lifestyles without feeling unduly pressured to be something other than who i am,0,0,0,1,0,0,0,0
i didn't feel intimidated at all,0,0,0,1,0,0,0,0
i feel frightened belittled intimidated suspicious and helpless when i catch a glimpse of a dark blue uniform,0,0,0,1,0,0,0,0
i feel abit emotionally shaken by a reason i do not fully comprehend,0,0,0,1,0,0,0,0
im starting to miss him even feel like he doesn't like me which triggers a frantic memory search for anything i mightve done wrong that time i talked smack about jonah the's pace boy who really means well but honestly was he raised like a veal and recently let out of his little box,0,0,0,1,0,0,0,0
i wish i would have to feel like i have to be so uptight,0,0,0,1,0,0,0,0
i am feeling apprehens i've to plan anything in great detail in case it falls through,0,0,0,1,0,0,0,0
i also remember feeling apprehens i've about suddenly becoming someone s parent without the's welling belly over nine months,0,0,0,1,0,0,0,0
i feel david will remind us all why everyone was once frightened of his elbows and end it in the nd with a ko,0,0,0,1,0,0,0,0
i looked at it a minute and realized i was feeling a little gun shy after last weeks disappointing rum boogie plate lunch,0,0,0,1,0,0,0,0
i had thought i had gotten better at handling our public appearances but after yesterday s visit in the disneyland park during opening hours i had realized that they made me feel every bit as nervous and uncomfortable as before,0,0,0,1,0,0,0,0
im so caught up with the upcoming exams and its just days away and i feel so uptight but looking at the posit i've side after that my high school ends so melancholic,0,0,0,1,0,0,0,0
i came back to togo in january i've struggled to know my purpose here and i asked god each morning when i was feeling doubtful to please show me what i'm supposed to do here if i'm meant to be here,0,0,0,1,0,0,0,0
i might never have changed my major to art and i d probably still be sitting feeling tortured and hopeless in therapy that was no longer helpful,0,0,0,1,0,0,0,0
i tell him that i feel like a lil school girl around him i feel so shy and i am usually not that way with someone i have known for the last yrs,0,0,0,1,0,0,0,0
i mean have you ever looked at the's ame people one day and suddenly they feel like strangers youre secretly terrified of,0,0,0,1,0,0,0,0
i feel so vulnerable and weepy,0,0,0,1,0,0,0,0
i also found myself thinking about some of the ways that i might be willing to take new risks or enjoy a certain activity if i had more support in some way that i feel insecure,0,0,0,1,0,0,0,0
i was with a friend in a stationed car when,0,0,0,1,0,0,0,0
i feel most suspicious of possibly more suspicious of than of the's upposedly fuller experiences of spiritual people is spiritual utopia,0,0,0,1,0,0,0,0
i was all the's ame feeling doubtful,0,0,0,1,0,0,0,0
i was out for most of those nights feeling frantic and exhausted,0,0,0,1,0,0,0,0
i feel a lot less anxious about things less stressed and just overall more confident,0,0,0,1,0,0,0,0
